Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Loyalty_Level
6258,46,29,169.2825054549721,5,3,1,9,2
6259,328,41,2973.851771942407,1,5,3,9,2
6260,236,42,4369.422697899496,2,5,5,12,1
6261,214,6,2056.317907787481,3,1,3,7,2
6262,85,5,1353.8976251828294,4,1,2,7,2
6263,282,34,2463.6282564854223,2,4,3,9,2
6264,232,11,3590.211066783476,2,2,4,8,2
6265,85,9,2587.8617595456453,4,1,3,8,2
6266,65,38,48.11858318260782,5,4,1,10,1
6267,134,40,400.83953497899944,4,4,1,9,2
6268,151,41,3609.42883121761,3,5,4,12,1
6269,115,9,2005.757161028738,4,1,2,7,2
6270,64,8,3926.031398038473,5,1,4,10,1
6271,343,44,3250.9546713884856,1,5,4,10,1
6272,363,40,2911.7640132661754,1,4,3,8,2
6273,352,3,4507.862090208272,1,1,5,7,2
6274,158,13,116.39714666875632,3,2,1,6,3
6275,77,19,783.6214633750304,4,2,1,7,2
6276,146,34,3125.6360179049593,4,4,4,12,1
6277,343,32,338.4819522849763,1,4,1,6,3
6278,225,49,3228.4027204528497,2,5,4,11,1
6279,313,16,4920.764174356086,1,2,5,8,2
6280,103,36,4395.252413982724,4,4,5,13,0
6281,347,18,2958.675450886888,1,2,3,6,3
6282,301,14,4470.943604786751,1,2,5,8,2
6283,88,30,590.1780748186634,4,3,1,8,2
6284,303,2,2278.923882978565,1,1,3,5,3
6285,168,13,2149.0938179022583,3,2,3,8,2
6286,170,27,1688.8734590950253,3,3,2,8,2
6287,135,17,11.004976690208974,4,2,1,7,2
6288,50,31,4456.234802870148,5,4,5,14,0
6289,340,15,3890.7559846624467,1,2,4,7,2
6290,347,20,3267.759002842946,1,2,4,7,2
6291,134,5,653.5445508196539,4,1,1,6,3
6292,347,7,1897.2436171206054,1,1,2,4,3
6293,137,18,4622.391716865478,4,2,5,11,1
6294,245,11,3088.4787292970377,2,2,4,8,2
6295,109,32,3021.018577264865,4,4,3,11,1
6296,313,27,4566.501608037603,1,3,5,9,2
6297,287,26,2803.570287249192,2,3,3,8,2
6298,21,37,2992.1400102993266,5,4,3,12,1
6299,90,45,1735.1213154363243,4,5,2,11,1
6300,296,28,1863.4902368695343,1,3,2,6,3
6301,112,2,3431.1782434466213,4,1,4,9,2
6302,301,20,1608.971730990247,1,2,2,5,3
6303,77,4,2799.948523733372,4,1,3,8,2
6304,177,13,1403.1914888713325,3,2,2,7,2
6305,343,24,838.9649373926823,1,3,1,5,3
6306,148,48,2277.46827010412,3,5,3,11,1
6307,101,38,1095.055601946395,4,4,2,10,1
6308,246,40,4493.486582356889,2,4,5,11,1
6309,117,48,1525.0286994768942,4,5,2,11,1
6310,92,45,2991.0364567412125,4,5,3,12,1
6311,28,29,1324.5747843205675,5,3,2,10,1
6312,25,36,1297.5161209965847,5,4,2,11,1
6313,58,2,1759.6740465772552,5,1,2,8,2
6314,297,41,4580.214090931536,1,5,5,11,1
6315,134,18,1963.57371404348,4,2,2,8,2
6316,331,49,4108.119682426481,1,5,5,11,1
6317,249,8,994.5173919467804,2,1,1,4,3
6318,38,15,250.36602025079105,5,2,1,8,2
6319,75,41,3910.5728272941933,4,5,4,13,0
6320,142,17,2713.955738310936,4,2,3,9,2
6321,322,23,2523.591807004338,1,3,3,7,2
6322,168,2,1368.3071877545738,3,1,2,6,3
6323,259,6,370.8619041481656,2,1,1,4,3
6324,355,29,2419.4715813009016,1,3,3,7,2
6325,225,27,4337.459530408865,2,3,5,10,1
6326,152,37,608.9098483803945,3,4,1,8,2
6327,19,49,4646.56268794239,5,5,5,15,0
6328,146,34,1380.8981104056572,4,4,2,10,1
6329,241,18,2665.6096012150247,2,2,3,7,2
6330,344,42,341.8768933782433,1,5,1,7,2
6331,237,10,2130.982503075202,2,1,3,6,3
6332,35,38,638.2304531717458,5,4,1,10,1
6333,190,44,249.38919252526534,3,5,1,9,2
6334,1,17,4833.122890203972,5,2,5,12,1
6335,153,13,3653.1717319660215,3,2,4,9,2
6336,126,48,3598.098027858167,4,5,4,13,0
6337,345,42,461.84295052392287,1,5,1,7,2
6338,226,27,4647.459117193832,2,3,5,10,1
6339,221,2,2352.647889899329,2,1,3,6,3
6340,211,34,4262.897499606581,3,4,5,12,1
6341,25,31,72.87949455771616,5,4,1,10,1
6342,16,23,1498.0503418741596,5,3,2,10,1
6343,182,7,4980.275139411064,3,1,5,9,2
6344,329,38,2144.911833050042,1,4,3,8,2
6345,129,33,4443.58275893313,4,4,5,13,0
6346,42,12,1646.711758371488,5,2,2,9,2
6347,336,45,2631.3923700183495,1,5,3,9,2
6348,236,12,4272.553138970543,2,2,5,9,2
6349,360,19,3033.0445954176375,1,2,3,6,3
6350,34,9,3628.709789797111,5,1,4,10,1
6351,345,10,1151.8776890556248,1,1,2,4,3
6352,45,17,787.8932829011457,5,2,1,8,2
6353,134,40,1159.2291526141835,4,4,2,10,1
6354,21,39,2470.3127449724134,5,4,3,12,1
6355,122,41,4006.8141761914135,4,5,4,13,0
6356,70,10,1776.4293138765688,5,1,2,8,2
6357,352,12,2828.430752139936,1,2,3,6,3
6358,361,15,4026.014180281407,1,2,5,8,2
6359,48,31,1201.4945658022832,5,4,2,11,1
6360,39,15,4416.048917249849,5,2,5,12,1
6361,287,28,4765.8807379896925,2,3,5,10,1
6362,10,4,204.4609776386149,5,1,1,7,2
6363,30,36,304.96443932308813,5,4,1,10,1
6364,244,1,463.8889965436223,2,1,1,4,3
6365,274,44,3886.074358463127,2,5,4,11,1
6366,88,34,954.7913564430987,4,4,1,9,2
6367,244,47,3631.222972464876,2,5,4,11,1
6368,329,17,2211.967588660713,1,2,3,6,3
6369,15,39,4182.912496763299,5,4,5,14,0
6370,4,38,4044.6915098932636,5,4,5,14,0
6371,191,44,4798.71618129841,3,5,5,13,0
6372,168,33,1262.678873877291,3,4,2,9,2
6373,9,21,1153.9034222324406,5,3,2,10,1
6374,109,26,167.2247966901104,4,3,1,8,2
6375,137,46,2057.9763161783794,4,5,3,12,1
6376,154,36,2300.7252120895314,3,4,3,10,1
6377,209,5,4822.924028812896,3,1,5,9,2
6378,272,33,4155.618617918146,2,4,5,11,1
6379,143,1,842.2906730691185,4,1,1,6,3
6380,99,6,3994.461919414922,4,1,4,9,2
6381,308,37,899.7134113704217,1,4,1,6,3
6382,69,2,398.0476985903077,5,1,1,7,2
6383,247,5,4187.042929769115,2,1,5,8,2
6384,261,26,4880.0383134660715,2,3,5,10,1
6385,276,41,449.71153719374246,2,5,1,8,2
6386,79,47,4071.4851323302255,4,5,5,14,0
6387,146,13,4297.471116729405,4,2,5,11,1
6388,111,12,602.5903654895465,4,2,1,7,2
6389,258,5,1423.4348241420107,2,1,2,5,3
6390,93,2,3670.9665886751936,4,1,4,9,2
6391,13,4,4040.574095116817,5,1,5,11,1
6392,260,27,1776.330869027829,2,3,2,7,2
6393,109,10,808.0477044008094,4,1,1,6,3
6394,330,13,3245.2389352860973,1,2,4,7,2
6395,189,44,3512.823330184956,3,5,4,12,1
6396,95,2,2523.003190936189,4,1,3,8,2
6397,105,26,733.2559275236778,4,3,1,8,2
6398,8,15,4223.988854169834,5,2,5,12,1
6399,67,46,3229.8771357419178,5,5,4,14,0
6400,191,10,4347.129601665868,3,1,5,9,2
6401,256,22,4665.515681705512,2,3,5,10,1
6402,9,40,4030.4322986359634,5,4,5,14,0
6403,117,25,4793.70049843651,4,3,5,12,1
6404,267,15,4771.74615127186,2,2,5,9,2
6405,99,13,3100.529331397777,4,2,4,10,1
6406,298,8,3643.5887684585728,1,1,4,6,3
6407,164,21,3500.048591181274,3,3,4,10,1
6408,141,21,3109.469613160562,4,3,4,11,1
6409,268,22,106.58232739595259,2,3,1,6,3
6410,37,46,1785.9743436073243,5,5,2,12,1
6411,74,33,509.39078542028693,4,4,1,9,2
6412,73,45,1508.2929595595665,5,5,2,12,1
6413,308,27,352.1383865612263,1,3,1,5,3
6414,199,40,4600.957168290145,3,4,5,12,1
6415,130,22,2262.1362791232036,4,3,3,10,1
6416,246,30,954.9285939001732,2,3,1,6,3
6417,312,9,2928.04836300912,1,1,3,5,3
6418,60,45,990.2901575293743,5,5,1,11,1
6419,279,35,4024.157205734227,2,4,5,11,1
6420,103,18,1536.5363576038528,4,2,2,8,2
6421,296,42,1581.3541579960045,1,5,2,8,2
6422,320,5,4351.055210142931,1,1,5,7,2
6423,341,27,2800.4223944046716,1,3,3,7,2
6424,151,6,4437.637507719995,3,1,5,9,2
6425,157,32,2070.311269028137,3,4,3,10,1
6426,206,8,1726.1992057948687,3,1,2,6,3
6427,179,39,2535.95295635788,3,4,3,10,1
6428,197,21,316.8434393025186,3,3,1,7,2
6429,223,18,779.4618483345128,2,2,1,5,3
6430,89,14,1105.4129622743235,4,2,2,8,2
6431,287,15,4085.219640605445,2,2,5,9,2
6432,276,42,3671.6557969846963,2,5,4,11,1
6433,236,26,974.6033211318786,2,3,1,6,3
6434,183,44,1390.9703462238942,3,5,2,10,1
6435,209,32,4721.8666987009665,3,4,5,12,1
6436,130,39,438.1567815078604,4,4,1,9,2
6437,153,28,2741.8009397588203,3,3,3,9,2
6438,13,39,2614.81489015235,5,4,3,12,1
6439,122,43,3631.282007616869,4,5,4,13,0
6440,359,32,1314.5625280039778,1,4,2,7,2
6441,220,13,4674.515527481546,2,2,5,9,2
6442,106,15,2058.8085793271875,4,2,3,9,2
6443,70,18,1435.7408400986824,5,2,2,9,2
6444,195,39,1690.9783900608654,3,4,2,9,2
6445,186,6,1750.1245205134248,3,1,2,6,3
6446,99,11,1002.6527841897467,4,2,1,7,2
6447,82,32,4640.9890598407255,4,4,5,13,0
6448,75,40,882.6271712005774,4,4,1,9,2
6449,340,20,4415.334845353453,1,2,5,8,2
6450,192,33,2030.5968075027329,3,4,3,10,1
6451,325,40,1353.6896527186507,1,4,2,7,2
6452,214,8,1000.55967466492,3,1,1,5,3
6453,315,35,2526.668226242268,1,4,3,8,2
6454,318,5,3349.600129517936,1,1,4,6,3
6455,144,35,4492.122941997802,4,4,5,13,0
6456,216,47,3265.7084527135708,3,5,4,12,1
6457,361,14,2423.475826461123,1,2,3,6,3
6458,324,21,177.04556224534855,1,3,1,5,3
6459,15,47,4577.980259321342,5,5,5,15,0
6460,217,24,4512.822522482375,3,3,5,11,1
6461,35,17,1899.7976669309164,5,2,2,9,2
6462,183,18,154.88296675130638,3,2,1,6,3
6463,270,34,3669.5140620229427,2,4,4,10,1
6464,358,12,3960.4875755170897,1,2,4,7,2
6465,100,16,2716.904489481182,4,2,3,9,2
6466,7,4,2020.3461764614754,5,1,3,9,2
6467,30,25,4257.152860636965,5,3,5,13,0
6468,305,34,970.6569192669164,1,4,1,6,3
6469,144,28,2203.3953641869457,4,3,3,10,1
6470,111,46,132.18569248626642,4,5,1,10,1
6471,232,11,828.412534607656,2,2,1,5,3
6472,179,13,4704.747861043274,3,2,5,10,1
6473,72,31,2894.63541932014,5,4,3,12,1
6474,210,25,4029.905724343814,3,3,5,11,1
6475,220,39,2437.63706637254,2,4,3,9,2
6476,80,10,4175.787219062616,4,1,5,10,1
6477,83,24,2699.363049098181,4,3,3,10,1
6478,42,1,32.64318992081831,5,1,1,7,2
6479,273,25,4499.498045083833,2,3,5,10,1
6480,191,28,751.3449379812039,3,3,1,7,2
6481,173,36,2258.2682589257765,3,4,3,10,1
6482,7,18,2388.6049009551357,5,2,3,10,1
6483,155,6,245.70900571167203,3,1,1,5,3
6484,10,2,274.82122334183214,5,1,1,7,2
6485,34,3,3815.133529129087,5,1,4,10,1
6486,36,46,1509.2494423529674,5,5,2,12,1
6487,6,8,2054.0445495370213,5,1,3,9,2
6488,215,31,2824.9214521715467,3,4,3,10,1
6489,134,48,1873.1966616912355,4,5,2,11,1
6490,285,19,3877.436758450538,2,2,4,8,2
6491,126,6,4423.478621559646,4,1,5,10,1
6492,337,14,307.9922417580926,1,2,1,4,3
6493,174,3,3180.6628856839975,3,1,4,8,2
6494,152,48,1595.1234372111705,3,5,2,10,1
6495,331,1,2920.543639299794,1,1,3,5,3
6496,26,44,2424.6975174801696,5,5,3,13,0
6497,115,30,1675.0558198512883,4,3,2,9,2
6498,284,46,483.13007518990577,2,5,1,8,2
6499,75,19,2801.605158399459,4,2,3,9,2
6500,166,19,572.834906469634,3,2,1,6,3
6501,189,9,789.0392400017085,3,1,1,5,3
6502,78,7,4911.054522105242,4,1,5,10,1
6503,90,46,1590.358899831923,4,5,2,11,1
6504,176,37,2926.33658621114,3,4,3,10,1
6505,21,41,1368.4373906751293,5,5,2,12,1
6506,54,7,4328.892098644673,5,1,5,11,1
6507,184,9,1423.867552458019,3,1,2,6,3
6508,359,4,1840.7569066710696,1,1,2,4,3
6509,222,25,3045.854013272065,2,3,4,9,2
6510,315,49,4351.233671146487,1,5,5,11,1
6511,328,12,4082.9086311097562,1,2,5,8,2
6512,179,6,1326.6608289292467,3,1,2,6,3
6513,276,18,4149.479237902716,2,2,5,9,2
6514,112,40,3508.964623800906,4,4,4,12,1
6515,224,21,4949.2441671509705,2,3,5,10,1
6516,214,15,4677.883863251394,3,2,5,10,1
6517,59,3,2670.3522430064327,5,1,3,9,2
6518,327,2,3752.143809770781,1,1,4,6,3
6519,109,41,2855.1967129162695,4,5,3,12,1
6520,157,40,2979.027256153712,3,4,3,10,1
6521,191,4,516.489141589116,3,1,1,5,3
6522,200,32,21.206085303499755,3,4,1,8,2
6523,312,2,250.4500086296875,1,1,1,3,3
6524,196,46,4833.487032793178,3,5,5,13,0
6525,35,29,640.078457335716,5,3,1,9,2
6526,246,2,231.50462383417846,2,1,1,4,3
6527,237,34,1555.1246064387533,2,4,2,8,2
6528,104,27,2945.017900373096,4,3,3,10,1
6529,7,39,4742.818615071635,5,4,5,14,0
6530,283,44,3502.43901697192,2,5,4,11,1
6531,1,38,1389.0013148118323,5,4,2,11,1
6532,219,18,4695.89951100337,2,2,5,9,2
6533,230,36,189.8449655733522,2,4,1,7,2
6534,172,19,4895.479496261296,3,2,5,10,1
6535,87,27,302.61709712398056,4,3,1,8,2
6536,41,45,3771.711365555258,5,5,4,14,0
6537,123,20,236.03472047553007,4,2,1,7,2
6538,331,21,4658.491597418851,1,3,5,9,2
6539,298,23,552.2428246883843,1,3,1,5,3
6540,178,30,261.8902750054041,3,3,1,7,2
6541,63,25,4447.433122576488,5,3,5,13,0
6542,165,31,488.01148074894877,3,4,1,8,2
6543,187,27,3991.677140992617,3,3,4,10,1
6544,209,34,3737.702855875479,3,4,4,11,1
6545,227,8,2998.4014120569477,2,1,3,6,3
6546,48,19,1896.0339738943396,5,2,2,9,2
6547,224,41,4578.746942668616,2,5,5,12,1
6548,3,26,4356.695466781941,5,3,5,13,0
6549,175,28,2136.9730836728995,3,3,3,9,2
6550,99,4,1166.3075320100945,4,1,2,7,2
6551,116,31,1370.1326303978883,4,4,2,10,1
6552,270,16,1109.414651039144,2,2,2,6,3
6553,253,10,2710.847294175115,2,1,3,6,3
6554,317,38,4344.008754565785,1,4,5,10,1
6555,95,48,3870.32371631887,4,5,4,13,0
6556,273,10,3979.5971951277406,2,1,4,7,2
6557,24,45,2246.9595735812304,5,5,3,13,0
6558,116,9,1618.9997106739168,4,1,2,7,2
6559,151,39,3789.205295818212,3,4,4,11,1
6560,338,36,3968.5583965138926,1,4,4,9,2
6561,50,36,3479.8149953387215,5,4,4,13,0
6562,206,19,170.2145414859195,3,2,1,6,3
6563,335,19,2952.5265934617346,1,2,3,6,3
6564,79,12,1741.7586879469443,4,2,2,8,2
6565,70,13,989.0018176425717,5,2,1,8,2
6566,27,25,3475.0323640780703,5,3,4,12,1
6567,271,36,1349.9454170735285,2,4,2,8,2
6568,50,25,4565.07738318972,5,3,5,13,0
6569,292,28,1497.4145780783424,1,3,2,6,3
6570,247,42,2780.3511922217813,2,5,3,10,1
6571,264,39,4140.533196621652,2,4,5,11,1
6572,79,30,2016.5705067566425,4,3,3,10,1
6573,190,5,4145.003216612724,3,1,5,9,2
6574,47,17,3621.2450233686254,5,2,4,11,1
6575,361,18,4605.121105884942,1,2,5,8,2
6576,354,43,1635.9144673229293,1,5,2,8,2
6577,352,47,534.09004325286,1,5,1,7,2
6578,189,21,2157.443994672833,3,3,3,9,2
6579,256,22,3931.209211253799,2,3,4,9,2
6580,222,39,2257.671215816375,2,4,3,9,2
6581,241,6,1317.3197716634224,2,1,2,5,3
6582,269,16,147.73985608934376,2,2,1,5,3
6583,1,2,1571.9887767495784,5,1,2,8,2
6584,34,1,3569.7717447040586,5,1,4,10,1
6585,79,30,746.5926435714155,4,3,1,8,2
6586,236,43,1710.988107733118,2,5,2,9,2
6587,334,37,110.95499390851015,1,4,1,6,3
6588,349,48,3611.557466097696,1,5,4,10,1
6589,98,23,4404.608404785365,4,3,5,12,1
6590,82,1,2846.9563052632907,4,1,3,8,2
6591,192,19,139.1018084042287,3,2,1,6,3
6592,253,46,1095.9503096221702,2,5,2,9,2
6593,38,3,2197.9609851216915,5,1,3,9,2
6594,14,2,2942.030290601813,5,1,3,9,2
6595,347,37,2486.418948927651,1,4,3,8,2
6596,310,17,4580.171571592245,1,2,5,8,2
6597,209,28,4693.795218843512,3,3,5,11,1
6598,357,18,544.690788070436,1,2,1,4,3
6599,89,33,700.5704822546198,4,4,1,9,2
6600,56,15,1796.6940120396662,5,2,2,9,2
6601,94,22,2111.9620606839667,4,3,3,10,1
6602,93,41,2934.4727963790165,4,5,3,12,1
6603,340,27,3868.0671514404066,1,3,4,8,2
6604,85,37,687.4808507530954,4,4,1,9,2
6605,245,32,4015.1720834269263,2,4,5,11,1
6606,22,45,3054.0412842418173,5,5,4,14,0
6607,291,19,4904.613459367058,2,2,5,9,2
6608,272,28,3259.326713631836,2,3,4,9,2
6609,306,28,3583.2966086561814,1,3,4,8,2
6610,122,10,984.0922433468259,4,1,1,6,3
6611,128,20,3846.621157241591,4,2,4,10,1
6612,113,25,405.5382266390366,4,3,1,8,2
6613,273,21,3286.0868765790483,2,3,4,9,2
6614,336,14,287.30881515501983,1,2,1,4,3
6615,130,22,584.976848334888,4,3,1,8,2
6616,132,26,548.252708839788,4,3,1,8,2
6617,85,44,271.8954834645559,4,5,1,10,1
6618,350,11,1612.4831955600228,1,2,2,5,3
6619,81,7,4971.818764933655,4,1,5,10,1
6620,325,17,1747.644588623066,1,2,2,5,3
6621,69,18,3806.2718075593634,5,2,4,11,1
6622,148,7,670.2619091269316,3,1,1,5,3
6623,16,20,2277.910490524619,5,2,3,10,1
6624,307,38,933.728019468812,1,4,1,6,3
6625,105,11,968.5648787650881,4,2,1,7,2
6626,165,44,507.4532825044495,3,5,1,9,2
6627,201,16,2165.9003236093813,3,2,3,8,2
6628,197,27,386.9192545358604,3,3,1,7,2
6629,185,11,4549.958668214748,3,2,5,10,1
6630,322,16,2245.022604644052,1,2,3,6,3
6631,265,23,4194.445045775028,2,3,5,10,1
6632,363,12,4897.527604030505,1,2,5,8,2
6633,100,40,3392.1181023129957,4,4,4,12,1
6634,342,3,4508.538678099525,1,1,5,7,2
6635,320,2,685.4839273099819,1,1,1,3,3
6636,214,38,4151.668292853555,3,4,5,12,1
6637,278,48,1363.3744927177795,2,5,2,9,2
6638,162,24,2368.2642138223828,3,3,3,9,2
6639,157,29,3236.447418980718,3,3,4,10,1
6640,251,47,4518.6825267507165,2,5,5,12,1
6641,97,46,4555.859066639412,4,5,5,14,0
6642,18,34,469.5908619378065,5,4,1,10,1
6643,327,20,1829.1318892170814,1,2,2,5,3
6644,97,18,3967.9442813542414,4,2,4,10,1
6645,1,14,3518.7528772688047,5,2,4,11,1
6646,216,18,141.49870065393176,3,2,1,6,3
6647,132,2,2254.948131234179,4,1,3,8,2
6648,260,1,4147.9729446668525,2,1,5,8,2
6649,125,20,3691.045342295526,4,2,4,10,1
6650,82,34,2065.13046373829,4,4,3,11,1
6651,283,41,3678.45400051031,2,5,4,11,1
6652,171,41,2760.5414385916665,3,5,3,11,1
6653,59,48,4564.01870036075,5,5,5,15,0
6654,32,11,2939.7646002587135,5,2,3,10,1
6655,161,27,2009.6635521838969,3,3,3,9,2
6656,284,23,4315.97391659549,2,3,5,10,1
6657,106,38,258.8455231101381,4,4,1,9,2
6658,105,44,4503.548111751009,4,5,5,14,0
6659,228,3,3484.770604343949,2,1,4,7,2
6660,188,12,4703.623243516149,3,2,5,10,1
6661,70,30,1260.0192969435222,5,3,2,10,1
6662,318,31,3477.657609552908,1,4,4,9,2
6663,290,23,4049.221701860913,2,3,5,10,1
6664,87,1,3513.491873131525,4,1,4,9,2
6665,362,41,1059.5651744234326,1,5,2,8,2
6666,56,20,1385.1919446834897,5,2,2,9,2
6667,113,6,2838.044318778842,4,1,3,8,2
6668,13,11,2239.2855074269396,5,2,3,10,1
6669,18,35,3678.2347701984763,5,4,4,13,0
6670,182,4,1899.596690416939,3,1,2,6,3
6671,113,29,4298.807804080016,4,3,5,12,1
6672,229,10,2165.2828211333835,2,1,3,6,3
6673,171,29,209.8059907668141,3,3,1,7,2
6674,295,38,96.64673866587907,1,4,1,6,3
6675,189,1,3237.245504561893,3,1,4,8,2
6676,79,40,2707.360060226311,4,4,3,11,1
6677,146,8,2718.2957703478805,4,1,3,8,2
6678,182,38,3952.144989981943,3,4,4,11,1
6679,286,17,1884.8439708522008,2,2,2,6,3
6680,250,19,4977.280517998974,2,2,5,9,2
6681,354,33,4728.195202043163,1,4,5,10,1
6682,314,15,74.6792181175453,1,2,1,4,3
6683,196,45,4479.756413311793,3,5,5,13,0
6684,323,31,3405.942755346835,1,4,4,9,2
6685,71,21,2515.430780712014,5,3,3,11,1
6686,248,3,2917.909895729272,2,1,3,6,3
6687,146,2,4210.868242688964,4,1,5,10,1
6688,106,35,4755.676586444389,4,4,5,13,0
6689,263,41,2806.064787434848,2,5,3,10,1
6690,296,16,914.6443214710637,1,2,1,4,3
6691,70,45,3202.3723792731016,5,5,4,14,0
6692,193,21,390.33265225901755,3,3,1,7,2
6693,68,12,3179.3422968059904,5,2,4,11,1
6694,305,28,4044.9728946090986,1,3,5,9,2
6695,52,12,1773.1238680645758,5,2,2,9,2
6696,363,33,365.2102770333167,1,4,1,6,3
6697,285,20,3464.208380780402,2,2,4,8,2
6698,334,40,1703.2504633412098,1,4,2,7,2
6699,9,49,1252.9922928839526,5,5,2,12,1
6700,251,21,3449.0169771267774,2,3,4,9,2
6701,332,39,4848.236479854886,1,4,5,10,1
6702,298,41,3729.1586633544302,1,5,4,10,1
6703,184,49,2461.836702391284,3,5,3,11,1
6704,179,42,3006.5485048964993,3,5,3,11,1
6705,198,36,719.9717543420863,3,4,1,8,2
6706,128,22,4067.9342955572115,4,3,5,12,1
6707,20,26,3025.43210295098,5,3,3,11,1
6708,328,7,4829.493686010106,1,1,5,7,2
6709,65,7,4897.62200776684,5,1,5,11,1
6710,182,8,1779.3875952776114,3,1,2,6,3
6711,241,26,4942.844218208228,2,3,5,10,1
6712,24,24,4784.599305231925,5,3,5,13,0
6713,83,24,3202.761499387629,4,3,4,11,1
6714,319,40,1673.9874980111897,1,4,2,7,2
6715,185,48,3769.1677015313676,3,5,4,12,1
6716,316,12,1363.4737844671179,1,2,2,5,3
6717,99,47,3152.9210444061573,4,5,4,13,0
6718,62,8,132.6622528598245,5,1,1,7,2
6719,286,9,3146.6281547554263,2,1,4,7,2
6720,22,3,4758.5253408204735,5,1,5,11,1
6721,212,21,1183.3637831040362,3,3,2,8,2
6722,126,31,3893.11563871173,4,4,4,12,1
6723,42,48,1474.1835140788519,5,5,2,12,1
6724,98,47,3542.170246155921,4,5,4,13,0
6725,31,24,3502.8621256688916,5,3,4,12,1
6726,158,4,931.8413310354878,3,1,1,5,3
6727,112,20,2989.6682730008893,4,2,3,9,2
6728,247,16,4297.253076034637,2,2,5,9,2
6729,122,10,1918.8400165034104,4,1,2,7,2
6730,273,43,3554.281987231074,2,5,4,11,1
6731,294,26,3375.405875820387,1,3,4,8,2
6732,207,29,1294.9948689850123,3,3,2,8,2
6733,110,5,4594.03136333066,4,1,5,10,1
6734,278,11,2821.9252997402023,2,2,3,7,2
6735,56,29,1782.9103574595654,5,3,2,10,1
6736,57,45,830.1482947551592,5,5,1,11,1
6737,291,15,2372.557178574647,2,2,3,7,2
6738,114,6,3653.266055129483,4,1,4,9,2
6739,308,48,3121.96494615723,1,5,4,10,1
6740,341,15,3637.9922721682888,1,2,4,7,2
6741,198,43,3960.886153978917,3,5,4,12,1
6742,321,20,2210.6137847823056,1,2,3,6,3
6743,179,34,2605.629258281219,3,4,3,10,1
6744,219,2,4932.246336788644,2,1,5,8,2
6745,277,44,4840.576465146119,2,5,5,12,1
6746,16,16,2079.937452546707,5,2,3,10,1
6747,61,19,3429.0458257904106,5,2,4,11,1
6748,54,34,1345.2749898559855,5,4,2,11,1
6749,168,49,771.9607527218856,3,5,1,9,2
6750,26,14,3844.3221008924306,5,2,4,11,1
6751,336,24,2186.5380473959412,1,3,3,7,2
6752,65,28,893.4934902135947,5,3,1,9,2
6753,100,48,3796.65113836753,4,5,4,13,0
6754,74,32,4576.700095372176,4,4,5,13,0
6755,192,37,4667.034767284107,3,4,5,12,1
6756,171,10,2985.7052052284716,3,1,3,7,2
6757,273,49,2403.409233584619,2,5,3,10,1
6758,187,45,717.9142649474098,3,5,1,9,2
6759,23,48,3966.021123237955,5,5,4,14,0
6760,181,9,4727.162528980446,3,1,5,9,2
6761,327,24,4448.40746395081,1,3,5,9,2
6762,108,36,3761.3994376439773,4,4,4,12,1
6763,335,29,32.79862432797247,1,3,1,5,3
6764,162,29,2044.6768642906302,3,3,3,9,2
6765,302,48,2059.4637167920214,1,5,3,9,2
6766,206,23,4472.897482469062,3,3,5,11,1
6767,78,27,337.5970774260512,4,3,1,8,2
6768,16,31,2660.8006935708136,5,4,3,12,1
6769,327,43,689.3106755963147,1,5,1,7,2
6770,96,7,3314.8466321872015,4,1,4,9,2
6771,147,49,3963.3548860091228,3,5,4,12,1
6772,2,45,3213.37646773844,5,5,4,14,0
6773,10,4,3974.979853692923,5,1,4,10,1
6774,125,14,3041.4065256820827,4,2,4,10,1
6775,81,42,957.2971612696335,4,5,1,10,1
6776,140,42,1919.4909573268496,4,5,2,11,1
6777,326,10,4784.775392824303,1,1,5,7,2
6778,150,44,1447.9928147622531,3,5,2,10,1
6779,288,34,323.6832974741165,2,4,1,7,2
6780,361,26,1930.3015747288075,1,3,2,6,3
6781,340,23,1837.8725230321313,1,3,2,6,3
6782,129,9,2356.8409905047647,4,1,3,8,2
6783,239,37,2805.9140761852505,2,4,3,9,2
6784,58,8,4962.192099870376,5,1,5,11,1
6785,198,14,3783.6073715082257,3,2,4,9,2
6786,211,7,189.0949136459745,3,1,1,5,3
6787,45,7,3566.434517750498,5,1,4,10,1
6788,97,9,4122.916424574674,4,1,5,10,1
6789,279,3,4479.197387033088,2,1,5,8,2
6790,23,14,2125.7904534829822,5,2,3,10,1
6791,335,17,1574.9915848481892,1,2,2,5,3
6792,44,44,4198.230715688958,5,5,5,15,0
6793,27,22,3890.3008926991088,5,3,4,12,1
6794,282,46,2684.8518253294706,2,5,3,10,1
6795,97,26,598.2350942316095,4,3,1,8,2
6796,36,28,3262.2890819498243,5,3,4,12,1
6797,109,45,337.6811565000422,4,5,1,10,1
6798,55,14,510.8303554039345,5,2,1,8,2
6799,192,9,1662.3897922369051,3,1,2,6,3
6800,219,26,1862.1657293716314,2,3,2,7,2
6801,185,2,2315.2504540624977,3,1,3,7,2
6802,69,11,1702.323366501556,5,2,2,9,2
6803,317,17,178.6028956182513,1,2,1,4,3
6804,130,34,795.5042652844107,4,4,1,9,2
6805,55,19,584.4087095018513,5,2,1,8,2
6806,97,39,2161.606156844138,4,4,3,11,1
6807,336,18,1068.523346636506,1,2,2,5,3
