price,cost,sales,profitable
6.23,11.4,380,0
18.16,37.14,965,0
22.81,20.24,856,1
29.84,32.69,309,0
18.17,17.0,983,0
49.28,36.84,223,1
18.13,9.21,347,1
24.84,30.0,335,0
9.65,37.3,981,0
16.73,31.41,926,0
7.17,32.84,839,0
30.18,26.04,729,1
38.8,27.36,963,1
13.81,7.64,950,1
21.56,15.03,861,1
5.75,33.88,527,0
42.78,42.82,296,0
40.1,26.67,182,1
7.85,34.02,984,0
21.42,32.34,804,0
47.99,44.98,383,0
22.64,36.8,764,0
28.68,30.11,549,0
20.99,9.61,838,1
31.83,19.51,508,1
49.02,15.03,849,1
49.89,39.15,398,1
39.86,22.85,372,1
23.19,26.41,446,0
27.25,43.59,695,0
21.05,38.47,427,0
49.35,36.59,609,1
36.85,10.69,525,1
25.2,5.91,272,1
5.55,10.02,840,0
28.42,34.61,919,0
49.28,21.43,535,1
28.54,9.7,934,1
13.21,34.56,631,0
5.99,12.78,199,0
20.96,28.56,94,0
46.32,34.66,107,1
49.84,29.32,89,1
47.54,44.75,354,0
37.82,22.37,595,1
30.12,17.47,558,1
31.58,13.05,535,1
29.25,25.15,279,1
36.82,39.1,248,1
23.85,42.88,562,0
35.11,43.88,401,0
10.47,26.26,71,0
16.96,29.21,281,0
42.62,28.26,244,1
45.67,23.64,245,1
29.26,11.09,688,1
6.42,7.62,770,0
46.71,22.47,788,1
36.59,12.45,431,1
23.63,40.47,776,0
31.93,35.47,782,0
24.34,29.74,490,0
25.94,6.9,499,1
44.91,29.89,415,1
12.25,29.84,301,0
9.67,22.57,759,0
5.12,31.31,808,0
19.13,39.32,611,0
11.63,35.32,585,0
14.9,23.94,115,0
5.51,15.49,445,0
15.22,24.11,683,0
19.97,42.84,438,0
6.42,37.8,640,0
32.36,6.08,766,1
30.6,36.32,571,0
9.37,11.82,583,0
31.78,27.84,782,1
49.94,37.26,802,1
47.5,27.45,414,1
5.12,21.15,952,0
40.79,17.85,135,1
20.91,17.2,53,1
7.86,38.5,627,0
18.32,38.0,391,0
19.48,37.94,234,0
28.55,16.31,137,1
34.75,36.96,843,0
38.71,6.47,583,1
16.07,13.26,251,1
19.48,25.58,623,0
18.88,21.27,836,0
21.32,9.48,730,1
49.98,6.67,71,1
40.01,29.45,588,1
48.87,17.54,691,1
36.19,5.64,838,1
23.28,22.24,138,1
22.54,17.27,71,1
26.99,28.06,954,0
23.76,42.19,720,0
42.27,17.31,734,1
25.93,44.89,562,0
18.3,8.44,576,1
39.87,8.53,207,1
43.45,33.52,830,1
23.92,34.95,127,0
35.05,21.91,540,1
7.65,16.44,595,0
28.83,36.76,714,0
7.02,43.25,490,0
6.31,44.6,82,0
32.58,30.38,284,1
18.65,34.6,134,0
38.41,37.89,679,0
45.32,36.95,273,1
11.27,44.74,577,0
37.6,37.42,118,0
28.15,31.5,716,0
10.05,20.05,459,0
34.32,28.92,68,1
32.43,40.21,839,0
28.2,17.22,746,1
46.69,6.23,512,1
28.45,18.09,275,1
49.57,43.41,655,1
27.92,36.76,852,0
10.21,12.49,191,0
26.17,5.48,904,1
13.2,31.76,418,0
31.87,28.16,696,1
36.19,8.32,159,1
26.08,43.64,267,0
9.4,29.71,654,0
26.09,31.06,827,0
8.67,39.14,557,0
35.7,18.48,97,1
40.57,27.33,399,1
48.31,28.05,95,1
11.7,43.69,671,0
28.96,10.26,136,1
30.54,35.36,763,0
46.51,28.01,288,1
33.23,38.82,331,0
11.55,38.28,807,0
24.64,5.48,963,1
34.46,15.26,52,1
36.51,12.23,666,1
43.84,23.47,635,1
13.12,41.21,78,0
47.82,5.2,438,1
7.66,24.53,886,0
49.27,40.39,192,1
43.6,42.05,651,1
34.71,31.29,331,0
38.07,38.19,85,1
8.27,17.96,565,0
6.87,16.44,556,0
9.58,6.96,907,1
8.93,25.13,803,0
29.63,23.23,334,1
14.69,19.88,984,0
43.71,9.53,293,1
25.06,14.23,583,1
36.3,13.15,751,1
34.38,42.76,525,0
19.39,43.66,863,0
15.94,5.14,408,1
20.41,11.82,260,1
40.85,40.55,304,0
31.38,6.53,666,1
16.41,42.74,560,0
41.8,20.2,637,1
7.46,26.55,743,0
36.46,35.55,283,1
24.76,14.76,439,1
37.91,9.03,680,1
46.74,37.4,532,1
38.75,44.39,188,0
24.89,31.35,818,0
11.79,38.01,626,0
41.29,42.65,952,0
25.73,14.14,476,1
8.39,19.02,813,0
37.36,13.76,859,1
18.13,7.47,910,1
7.2,34.29,467,0
45.62,10.83,184,1
26.74,8.71,720,1
17.64,19.31,173,0
37.24,7.42,361,1
44.87,12.18,178,1
5.01,7.8,406,0
35.95,40.09,203,0
39.52,36.19,334,1
14.45,39.38,724,0
27.03,39.73,86,0
9.02,42.78,827,0
38.6,12.47,758,1
43.14,41.0,163,1
9.87,26.0,543,0
41.74,11.65,53,1
39.72,31.23,760,1
20.61,18.08,807,1
36.06,6.86,688,1
5.0,8.15,676,0
46.93,21.95,494,1
29.77,38.06,517,0
32.92,17.44,909,1
34.91,35.65,696,1
30.26,7.23,226,1
43.55,20.75,750,1
32.44,10.1,191,1
45.85,39.54,761,1
31.2,43.72,713,0
12.7,18.02,612,0
46.11,44.55,551,0
35.67,35.09,80,0
36.47,5.05,812,1
49.35,24.41,179,1
8.38,38.36,140,0
24.29,26.36,220,0
15.76,27.0,302,0
33.37,22.91,137,1
41.31,20.8,740,1
48.48,6.1,503,1
25.46,29.87,828,0
40.38,35.67,738,1
46.27,36.61,577,1
35.75,29.99,165,1
15.92,18.65,782,0
32.35,5.9,218,1
48.65,40.83,975,1
49.44,22.16,478,1
33.91,29.05,760,1
44.91,12.78,577,1
14.02,10.68,277,1
16.07,8.47,464,1
47.88,36.95,60,1
11.09,30.86,260,0
13.6,29.85,383,0
23.92,41.78,811,0
31.53,11.35,512,1
32.17,11.81,569,1
18.14,12.58,829,1
46.43,21.93,905,1
46.18,39.97,110,1
22.64,40.26,983,0
24.54,28.62,744,0
36.61,31.33,702,1
34.83,40.91,515,0
22.2,29.97,212,0
23.64,14.19,782,1
20.66,33.2,367,0
15.59,35.8,69,0
25.62,30.41,615,0
35.89,15.94,915,1
38.39,21.0,116,1
40.05,23.82,431,1
21.86,10.81,752,1
39.41,23.09,921,1
5.29,11.45,912,0
26.47,24.98,681,0
40.73,7.03,632,1
33.35,42.94,826,0
26.33,14.85,679,1
34.01,23.68,750,1
45.81,6.31,355,1
30.49,12.71,236,1
40.99,32.73,225,1
49.13,9.47,578,1
36.75,30.13,869,1
30.8,5.08,248,1
6.69,23.6,100,0
21.85,33.85,630,0
30.44,42.05,649,0
40.87,24.71,768,1
24.71,38.62,499,0
48.2,37.1,746,1
17.23,16.83,960,0
38.51,39.99,134,0
23.86,30.61,662,0
26.87,9.17,383,1
41.11,42.56,932,1
18.33,12.07,691,1
9.36,23.81,266,0
28.41,23.65,844,1
28.8,30.01,101,1
40.87,31.6,678,1
48.57,14.32,612,1
7.49,19.1,727,0
31.63,10.78,934,1
35.66,10.04,68,1
49.36,38.0,667,1
47.42,35.03,207,1
37.06,22.71,546,1
28.48,8.84,123,1
12.27,23.0,894,0
22.29,16.78,702,1
31.33,36.12,972,0
37.63,8.87,479,1
33.59,23.05,324,1
37.14,28.66,196,1
24.31,44.43,534,0
37.74,8.58,474,1
11.47,9.56,320,1
12.32,44.52,973,0
12.33,21.23,669,0
45.09,34.75,405,1
8.42,36.34,845,0
41.07,17.58,611,1
15.51,13.57,850,0
26.08,16.04,861,1
46.22,35.58,104,1
31.37,38.62,170,0
14.46,32.98,391,0
17.78,22.65,954,0
46.42,15.5,85,1
24.22,22.01,247,0
31.41,41.58,691,0
25.7,39.53,540,0
22.03,17.94,220,1
15.05,18.12,203,0
35.88,36.2,630,0
37.32,22.06,328,1
17.37,27.91,621,0
40.51,21.89,951,1
43.45,14.69,622,1
46.43,12.55,370,1
12.25,10.58,404,1
18.68,5.46,432,1
43.72,16.22,90,1
13.93,11.86,402,1
5.16,15.32,843,0
44.19,8.03,830,1
19.69,18.66,130,1
23.65,25.8,449,0
25.09,42.78,176,0
43.17,18.88,349,1
20.21,6.24,207,1
45.15,19.49,179,1
32.76,37.69,885,0
28.73,18.61,254,1
19.65,16.67,599,1
15.97,41.76,514,0
33.08,16.89,200,1
25.11,43.81,78,0
45.97,38.31,545,1
27.12,32.37,106,1
28.03,28.93,874,0
23.75,13.99,250,1
40.52,34.22,832,1
24.12,18.89,883,1
17.12,24.43,270,0
43.79,9.16,403,1
31.86,16.85,898,1
31.62,26.16,639,1
32.49,23.72,768,1
37.35,18.74,651,1
19.09,23.88,787,0
6.52,34.8,963,0
41.48,23.37,534,1
10.8,25.25,878,0
37.48,33.05,856,1
8.7,38.66,824,0
21.89,26.07,136,0
7.84,42.93,150,0
28.5,19.14,429,1
34.39,15.1,843,1
12.71,32.72,165,0
21.72,12.03,896,1
46.86,41.0,457,1
24.91,20.46,261,1
41.11,32.93,470,1
46.72,27.81,265,1
48.85,7.18,558,1
45.42,33.36,913,1
19.28,36.6,788,0
48.32,44.3,840,0
41.56,21.65,978,1
42.67,25.12,435,1
5.68,39.99,813,0
47.94,15.77,254,1
40.01,12.57,719,1
39.56,10.32,636,1
8.67,44.13,445,0
15.47,15.81,643,1
48.3,35.3,354,1
27.53,22.99,382,1
22.9,14.62,951,1
42.8,41.53,827,0
8.93,23.55,483,0
23.76,27.64,565,0
21.91,13.9,949,1
20.74,17.97,922,1
18.85,34.91,726,0
14.45,18.72,795,0
12.78,25.24,253,0
33.82,9.57,933,1
46.37,39.0,778,1
27.9,34.5,778,0
18.41,35.43,594,0
12.16,12.13,357,0
42.36,24.81,496,1
48.72,6.1,640,1
20.71,17.6,536,1
18.09,18.92,381,0
32.07,41.55,511,0
39.89,44.71,199,1
25.49,29.71,777,0
33.35,25.67,509,1
37.24,22.6,773,1
48.23,5.73,289,1
12.43,37.0,263,0
49.88,31.87,931,1
22.65,30.97,402,0
37.54,37.36,714,0
30.76,42.12,769,0
26.9,20.58,306,1
36.41,22.06,589,1
22.81,44.01,784,0
10.67,31.58,661,0
27.0,39.05,481,0
28.49,13.86,414,1
14.09,17.68,163,0
47.1,20.66,360,1
15.24,17.68,667,0
23.42,40.37,406,0
11.97,25.46,668,0
29.11,43.15,179,0
18.84,17.85,978,0
27.02,6.49,354,1
15.11,10.52,725,1
7.42,13.68,719,0
40.07,30.6,293,1
33.85,12.24,531,1
20.33,20.26,195,0
7.14,36.82,981,0
43.95,9.99,689,1
12.64,8.22,73,1
46.88,26.6,679,1
26.54,32.92,178,0
20.32,41.44,223,0
38.38,31.48,585,1
44.46,42.85,326,0
21.68,14.78,590,1
23.33,18.67,766,1
24.49,38.57,625,0
46.5,37.44,827,1
36.17,31.6,702,1
16.14,25.24,444,0
13.32,5.71,151,1
15.37,16.22,680,0
16.86,11.33,235,1
15.36,7.05,311,1
34.63,36.04,996,1
10.22,10.25,827,1
22.43,19.3,382,1
33.13,44.1,417,0
18.09,21.37,675,0
7.94,10.66,980,0
8.68,32.59,672,0
10.67,37.4,322,0
42.61,16.17,564,1
34.6,37.37,813,0
7.9,15.86,817,0
22.6,32.72,207,0
17.54,9.99,531,1
31.01,22.11,844,1
28.53,25.82,222,1
26.65,34.01,949,0
19.15,31.0,466,0
11.2,39.13,988,0
38.41,12.37,976,1
44.59,31.45,836,1
47.49,10.11,700,1
7.64,24.12,549,0
38.3,25.98,598,1
37.69,6.09,896,1
47.62,7.81,901,1
16.38,38.57,918,0
38.4,16.47,819,1
7.46,18.85,791,0
33.41,30.62,739,1
20.79,13.83,76,1
39.6,12.71,739,1
43.85,21.86,255,1
21.42,7.36,841,1
28.65,41.68,660,0
10.28,42.6,845,0
23.76,22.93,873,0
21.24,13.37,339,1
13.24,23.82,642,0
45.25,9.0,722,1
11.66,20.91,584,0
33.61,7.95,185,1
45.06,33.25,816,1
46.04,16.03,978,1
40.7,25.83,881,1
12.93,5.54,685,1
41.78,25.99,324,1
17.45,5.13,445,1
46.51,42.01,53,0
36.91,25.05,272,1
40.34,9.0,496,1
8.83,18.64,221,0
31.22,6.84,425,1
41.95,26.24,168,1
43.77,9.89,198,1
6.29,23.92,573,0
47.26,17.22,248,1
6.95,35.46,707,0
32.65,24.29,344,1
36.2,38.93,892,0
9.83,42.65,594,0
7.16,43.78,505,0
40.32,15.41,472,1
22.31,35.7,208,0
9.82,22.52,294,0
39.32,22.05,844,1
43.21,39.73,420,1
31.43,10.83,781,1
12.26,24.11,520,0
5.69,28.72,730,0
36.54,7.64,844,1
29.76,39.58,827,0
34.29,17.57,456,1
41.59,31.27,850,1
24.54,42.12,459,0
10.6,33.79,254,0
47.3,40.44,720,1
29.54,7.78,204,1
32.69,24.71,318,1
47.0,27.59,737,1
46.92,32.56,488,1
30.74,9.67,619,1
18.39,31.27,814,0
49.87,10.84,352,1
35.64,7.7,147,1
23.38,23.77,96,1
30.19,29.02,861,1
23.71,43.32,253,0
44.97,32.95,438,1
26.71,28.66,663,1
42.06,13.58,55,1
42.81,11.08,395,1
42.09,29.29,964,1
37.5,13.92,512,1
43.47,33.26,314,1
22.43,9.58,126,1
10.16,18.59,596,0
42.91,35.92,672,1
27.42,38.24,979,0
10.73,18.81,752,0
10.19,13.27,787,0
12.17,43.33,782,0
38.79,35.44,536,1
36.99,37.28,588,1
14.17,13.91,863,0
43.11,21.98,990,1
17.66,7.73,957,1
40.68,9.38,856,1
27.0,13.84,947,1
37.92,17.13,992,1
22.16,44.89,149,0
20.62,21.88,945,1
42.86,32.92,358,1
6.59,41.18,131,0
48.86,14.84,553,1
34.17,10.79,55,1
24.46,14.73,783,1
33.26,40.3,518,0
10.52,31.63,583,0
28.13,23.05,170,1
49.33,37.81,700,1
15.59,14.47,664,1
37.5,14.57,601,1
24.57,27.69,859,1
34.36,36.6,824,0
14.22,15.38,888,0
26.17,13.4,592,1
49.1,23.96,617,1
13.79,10.37,375,1
33.64,34.91,139,0
30.9,28.09,469,1
30.43,25.5,809,1
32.68,39.89,981,0
27.6,34.3,436,0
5.76,10.97,234,0
45.5,21.82,669,1
42.21,17.85,976,1
12.84,37.08,497,0
23.6,33.76,550,0
39.67,23.88,207,1
49.1,37.95,988,1
47.8,21.4,473,1
45.47,37.14,783,1
12.13,6.28,762,1
46.15,10.38,951,1
44.53,35.24,714,1
21.96,9.58,399,1
22.75,32.35,75,0
25.7,33.94,372,0
34.53,31.49,967,1
16.74,37.73,987,0
6.03,25.46,222,0
11.36,40.88,762,0
24.81,27.78,419,0
17.69,25.31,276,0
39.4,25.38,824,1
9.8,41.48,854,0
46.29,14.75,673,1
45.29,32.8,140,1
45.89,14.7,77,1
38.28,8.69,286,1
9.81,43.15,925,0
24.72,10.19,368,1
10.91,32.45,681,0
49.45,21.98,172,1
19.99,38.48,295,0
31.34,35.93,622,0
40.07,10.75,995,1
46.43,23.71,943,1
39.0,6.1,183,1
35.35,22.18,514,1
25.97,33.01,369,0
32.24,14.29,520,1
9.24,37.4,394,0
44.78,7.13,772,1
29.47,6.38,677,1
6.81,6.1,590,1
46.4,16.2,336,1
27.02,23.68,823,0
44.09,9.3,534,1
43.56,44.87,723,0
41.71,44.98,201,0
7.76,25.79,763,0
16.12,27.72,427,0
44.4,42.07,364,0
45.45,35.79,380,1
25.61,11.72,841,1
24.8,36.7,563,0
12.88,14.24,355,1
48.58,22.21,303,1
14.59,26.3,526,0
13.59,33.68,897,0
34.73,11.01,136,1
15.93,8.05,340,1
47.24,39.64,426,1
5.49,38.07,860,0
5.26,25.93,903,0
27.72,31.49,340,0
26.96,33.77,695,0
12.35,24.06,745,0
27.25,15.29,392,1
23.52,24.26,814,1
45.06,43.03,840,0
5.42,38.51,463,0
48.93,23.62,918,1
33.1,14.02,987,1
11.83,40.58,965,0
7.1,30.53,700,0
29.21,21.19,557,1
15.57,9.47,393,1
18.55,35.07,746,0
16.03,17.68,460,0
34.26,29.25,486,1
29.91,27.78,312,1
8.51,32.98,225,0
28.69,26.5,646,0
40.6,30.22,297,1
8.65,8.26,640,0
45.04,31.61,121,1
31.02,12.77,269,1
47.78,20.68,390,1
11.67,25.5,889,0
49.71,32.48,653,1
33.99,34.7,928,0
30.54,33.2,512,0
28.19,8.8,157,1
6.06,20.48,284,0
47.28,16.23,214,1
33.98,20.94,678,1
9.12,30.87,268,0
5.94,12.72,986,0
7.29,25.08,715,0
32.42,40.39,637,0
32.63,34.25,240,0
27.49,34.01,915,0
18.8,38.95,144,0
28.93,20.97,432,1
28.23,35.38,52,0
5.87,7.35,139,0
17.71,7.26,362,1
7.39,18.27,615,0
45.51,12.87,247,1
37.64,25.74,107,1
49.83,12.33,709,1
18.6,44.02,228,0
44.53,39.04,729,1
32.14,44.3,962,0
25.39,37.31,218,0
15.02,43.04,626,0
38.23,19.72,318,1
45.69,24.92,515,1
15.59,14.59,549,1
12.89,30.43,753,0
36.33,36.53,902,1
48.96,24.95,997,1
38.75,16.85,573,1
17.81,25.31,881,0
23.9,7.52,733,1
22.29,33.84,829,0
43.34,23.06,331,1
39.71,40.93,859,0
31.5,41.93,153,0
17.37,10.02,717,1
47.21,44.84,477,1
34.4,43.79,778,0
48.67,30.09,518,1
31.11,38.02,865,0
41.95,5.74,483,1
41.59,43.82,290,1
20.18,23.25,316,0
48.38,41.39,550,1
5.99,20.4,148,0
39.59,36.53,853,1
48.45,21.72,546,1
20.25,19.51,206,1
34.16,42.87,89,0
30.3,32.96,962,1
39.27,38.6,854,1
43.98,26.73,929,1
32.14,41.73,738,0
41.72,34.6,121,1
19.05,7.89,742,1
15.29,35.67,413,0
24.38,5.75,672,1
35.5,38.16,886,0
13.43,18.27,968,0
35.62,28.93,103,1
22.73,34.98,699,0
40.8,30.48,282,1
6.66,31.89,352,0
35.06,40.71,128,0
34.24,19.96,769,1
47.34,26.89,972,1
37.1,12.0,556,1
40.83,23.7,81,1
45.71,11.0,361,1
35.38,30.34,281,1
18.06,17.97,228,0
44.14,39.36,926,0
38.64,18.74,223,1
24.1,16.47,84,1
36.97,24.65,137,1
44.05,12.01,976,1
48.9,13.15,676,1
47.86,36.33,852,1
19.64,24.89,513,0
23.98,13.25,665,1
9.93,6.26,751,1
16.14,23.66,213,0
44.71,34.71,125,1
21.24,19.05,237,1
32.92,14.92,129,1
34.97,20.86,354,1
40.18,43.37,374,0
13.23,21.93,160,0
18.72,15.39,581,1
25.18,27.77,737,0
21.42,37.43,471,0
49.23,5.89,789,1
42.57,27.32,945,1
26.59,38.45,232,0
44.57,13.62,657,1
20.64,41.87,921,0
40.36,28.11,316,1
15.07,25.67,892,0
39.75,43.55,540,1
25.54,10.19,738,1
9.84,34.61,61,0
17.3,37.74,735,0
23.1,24.54,592,0
38.72,5.26,345,1
8.28,25.97,655,0
34.68,11.14,389,1
37.22,27.5,332,1
34.43,34.54,202,1
39.23,26.24,483,1
13.02,30.23,403,0
31.42,9.16,84,1
47.35,8.88,988,1
32.49,39.04,551,1
32.51,6.97,229,1
38.14,16.37,950,1
19.99,42.51,537,0
36.52,23.35,88,1
46.23,31.98,752,1
5.49,13.87,889,0
44.16,15.82,708,1
14.84,25.36,668,0
25.52,30.52,707,0
43.36,43.42,167,0
42.08,27.98,769,1
45.14,8.84,128,1
47.32,19.68,526,1
25.12,14.77,896,1
34.54,15.18,941,1
22.57,25.22,334,0
20.78,17.67,322,1
24.42,16.57,576,1
38.44,43.72,217,0
27.56,28.36,124,0
41.63,15.47,308,1
38.53,16.03,510,1
5.92,37.44,727,0
33.36,40.46,954,0
24.65,32.16,424,0
25.55,22.26,686,1
41.83,35.58,807,1
29.64,42.5,737,0
44.85,11.65,106,1
37.08,39.47,253,1
29.88,38.95,738,0
38.95,19.66,784,1
6.73,16.67,435,0
6.22,27.61,466,0
8.75,15.89,833,0
24.69,10.82,822,1
15.6,43.12,486,0
49.29,24.65,770,1
29.4,23.89,112,1
34.81,10.04,802,1
17.55,25.17,105,0
19.48,34.71,793,0
20.1,14.92,465,1
36.44,19.76,960,1
26.32,12.16,750,1
28.3,19.2,317,1
31.64,39.45,962,0
39.6,14.48,699,1
9.07,6.18,907,1
39.96,26.45,221,1
30.35,28.18,781,1
35.11,18.16,973,1
19.74,30.66,776,0
23.42,6.52,325,1
15.4,18.62,386,0
49.07,10.78,485,1
27.37,14.19,541,1
49.82,20.3,441,1
27.04,24.74,300,1
14.89,8.73,163,1
27.84,9.05,512,1
6.78,31.96,264,0
45.71,21.17,678,1
41.83,12.06,511,1
37.66,14.4,409,1
32.44,33.8,927,0
31.09,7.07,332,1
49.85,25.35,540,1
17.51,19.41,254,0
40.09,37.45,344,0
31.16,36.6,412,0
48.91,32.57,650,1
42.25,20.39,267,1
49.93,30.25,880,1
31.47,30.59,541,1
14.2,18.29,124,0
27.67,40.2,855,0
37.0,44.39,122,0
39.85,17.58,412,1
5.02,37.05,786,0
27.73,25.04,740,1
15.59,23.55,129,0
44.37,20.46,290,1
11.88,16.68,261,0
34.99,41.78,440,0
16.97,34.63,210,0
21.04,22.63,126,0
47.33,35.06,480,1
15.82,33.74,84,0
9.28,15.69,629,0
8.12,12.05,112,0
27.71,38.45,912,0
33.88,37.46,143,0
19.73,44.87,692,0
36.06,5.77,858,1
7.75,26.62,652,0
43.58,33.05,977,1
41.75,28.3,992,1
49.35,33.42,727,1
47.14,10.49,939,1
21.03,5.06,311,1
22.97,8.72,426,1
38.57,20.2,569,1
11.03,18.16,359,0
19.13,39.96,649,0
10.33,8.34,970,1
25.47,22.71,716,1
29.84,43.31,830,0
14.5,25.12,773,0
6.2,10.3,694,0
37.37,16.65,376,1
5.9,30.07,619,0
48.8,5.48,205,1
14.97,43.72,598,0
34.88,27.68,782,1
24.56,33.17,283,0
7.69,24.96,470,0
26.25,43.32,684,0
28.25,28.57,184,1
43.46,31.48,479,1
37.96,39.43,651,0
8.57,39.46,800,0
14.41,6.13,235,1
19.03,16.33,644,1
10.24,14.85,560,0
25.56,5.27,123,1
49.29,40.07,745,1
28.16,17.69,923,1
38.38,18.88,517,1
35.73,8.98,671,1
43.25,44.59,912,1
14.71,38.05,277,0
38.92,27.87,159,1
44.66,35.88,311,1
12.72,36.08,137,0
20.61,31.27,847,0
48.65,11.96,58,1
40.14,33.81,114,1
17.72,27.78,867,0
30.38,33.96,800,1
23.19,26.74,448,0
27.05,43.25,875,0
20.98,30.08,695,0
17.57,27.95,768,0
35.36,38.71,376,0
40.03,20.17,351,1
44.33,17.63,396,1
11.99,25.13,955,0
42.03,28.38,657,1
16.47,13.82,733,1
24.23,32.29,598,0
45.56,37.09,359,1
25.45,28.09,151,0
13.87,25.92,789,0
12.19,16.79,283,0
26.28,41.38,344,0
39.32,35.18,365,1
49.87,24.21,602,1
40.43,31.36,609,1
44.47,18.48,895,1
38.65,7.39,307,1
45.29,13.16,713,1
8.43,8.18,59,1
46.85,25.33,475,1
22.84,29.88,439,0
46.47,20.22,180,1
8.41,26.21,239,0
37.19,8.42,467,1
38.11,35.8,303,1
49.86,6.31,891,1
39.6,30.38,727,1
22.22,22.33,999,0
30.08,12.35,646,1
21.49,25.92,74,0
13.82,36.24,243,0
16.18,21.54,85,0
14.99,19.71,882,0
29.7,10.7,221,1
45.78,28.78,539,1
46.07,38.12,813,1
7.46,27.45,725,0
8.6,11.6,477,0
16.03,31.45,905,0
16.48,6.21,507,1
9.27,38.52,292,0
22.48,41.86,596,0
31.45,28.88,391,1
31.02,40.27,415,0
29.45,8.38,992,1
20.24,14.13,529,1
36.79,17.69,193,1
42.19,35.93,944,1
20.58,24.37,527,0
8.85,18.93,213,0
18.33,11.32,492,1
11.18,37.43,750,0
26.03,5.82,784,1
12.02,18.49,630,0
25.83,14.71,735,1
14.95,10.16,908,1
38.24,11.88,191,1
6.24,24.75,150,0
29.96,22.04,837,1
12.63,25.73,589,0
5.04,34.1,420,0
44.11,40.69,433,1
35.22,9.74,311,1
9.45,8.31,250,1
34.88,17.81,839,1
32.52,26.85,392,1
26.3,9.0,302,1
23.87,33.64,185,0
44.92,27.24,690,1
16.03,34.94,632,0
22.92,19.32,937,1
19.81,21.04,750,0
39.7,37.3,942,1
46.24,15.68,366,1
43.24,20.26,381,1
40.9,5.54,728,1
49.41,27.21,642,1
36.37,39.06,611,0
38.8,6.12,385,1
49.23,29.55,245,1
5.31,38.82,278,0
33.53,24.76,314,1
38.25,17.52,570,1
46.3,44.86,637,1
44.77,7.59,979,1
42.89,13.42,200,1
47.56,40.41,532,0
29.18,16.89,281,1
5.31,37.79,314,0
5.5,18.33,510,0
29.51,37.48,421,0
24.59,32.43,739,0
25.31,23.74,875,0
23.02,25.92,170,0
46.3,12.11,92,1
21.16,9.64,179,1
43.53,33.68,288,1
45.63,38.94,499,1
27.48,33.88,846,0
25.11,41.51,990,0
39.25,40.6,490,1
36.86,36.13,711,0
19.78,40.93,988,0
9.61,11.69,364,0
16.92,34.25,672,0
10.9,35.15,695,0
18.26,11.16,288,1
16.78,41.38,746,0
33.7,5.35,973,1
47.95,22.38,769,1
35.86,5.86,946,1
46.7,25.93,456,1
40.29,21.49,697,1
37.75,29.92,238,1
23.63,35.66,633,0
19.62,35.74,539,0
43.08,33.89,306,1
45.74,9.08,828,1
25.33,21.7,57,1
5.41,37.64,544,0
40.66,31.17,612,1
17.83,32.24,848,0
5.44,14.08,415,0
41.22,18.0,213,1
28.28,43.23,249,0
35.83,38.88,521,0
46.16,11.6,140,1
29.35,26.79,334,0
27.64,24.62,945,1
18.08,22.75,797,0
18.73,23.82,131,0
40.84,30.72,250,1
25.21,43.69,725,0
12.36,40.01,304,0
9.25,40.01,87,0
26.28,33.14,383,0
25.92,5.7,830,1
34.41,22.62,729,1
26.2,25.45,869,0
11.46,38.7,841,0
27.85,41.91,750,0
45.81,23.06,280,1
12.17,17.02,127,0
36.04,18.49,633,1
31.72,28.15,701,1
38.69,16.0,869,1
11.78,41.43,400,0
47.37,21.75,405,1
32.94,44.6,437,0
43.12,9.38,956,1
16.1,12.52,745,1
38.27,25.46,283,1
40.15,39.73,534,1
22.88,19.16,794,1
22.28,38.5,568,0
34.6,22.02,872,1
9.2,39.12,175,0
38.1,16.1,637,1
6.93,23.88,496,0
13.58,16.15,438,0
34.89,13.61,436,1
9.42,21.85,529,0
48.73,18.39,793,1
44.08,36.49,293,1
33.18,34.91,881,0
41.86,19.34,533,1
44.94,44.69,957,1
16.68,43.95,527,0
43.22,41.71,303,1
13.77,28.46,210,0
23.6,21.49,985,1
30.12,17.52,474,1
37.13,5.6,180,1
6.36,30.27,203,0
18.07,27.13,343,0
32.38,30.19,293,1
21.08,28.04,282,0
39.88,10.51,595,1
34.32,32.82,244,1
15.55,19.42,639,0
11.57,25.65,286,0
33.31,19.63,415,1
25.27,5.88,703,1
12.6,40.06,642,0
19.69,10.95,640,1
18.64,28.29,957,0
9.87,40.33,856,0
29.61,13.85,538,1
39.36,21.48,669,1
30.9,20.11,911,1
42.18,8.57,879,1
10.74,21.94,226,0
24.6,24.18,876,1
32.42,6.06,356,1
35.42,24.53,289,1
36.31,8.75,340,1
37.8,40.7,228,0
34.31,31.01,548,1
9.24,7.26,677,1
36.29,38.08,592,1
37.62,19.46,549,1
49.71,14.02,857,1
36.2,15.16,470,1
35.91,28.91,191,1
28.17,8.26,804,1
44.06,7.35,491,1
49.86,30.1,685,1
40.06,44.28,77,1
32.56,24.34,294,1
8.55,21.53,61,0
37.7,42.89,410,0
36.89,14.64,119,1
39.9,14.62,373,1
10.6,41.2,658,0
34.42,30.88,617,1
18.31,7.15,54,1
39.21,31.96,442,1
15.82,37.8,623,0
35.78,15.96,152,1
18.27,20.32,387,0
5.4,12.91,685,0
33.5,30.33,851,1
10.1,31.57,985,0
34.67,7.74,406,1
46.65,32.11,406,1
48.62,31.34,685,1
15.62,6.41,167,1
